,date,state,fips,cases,deaths,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
187,2021-01-15,Pennsylvania,42,760552,18978,448151.0,1075350.0,380727.0,0.52,3.5,66941.0,2.97,8.4,37737.0,35401.0,2765.0,0.417,,
188,2021-01-15,Rhode Island,44,104443,2005,47548.0,108425.0,39381.0,0.77,4.49,8156.0,3.72,10.23,2677.0,2660.0,2511.0,0.439,,
189,2021-01-15,South Carolina,45,375967,6037,121836.0,350550.0,101722.0,0.38,2.37,19477.0,1.98,6.81,5981.0,13587.0,2639.0,0.348,,
190,2021-01-15,South Dakota,46,104937,1629,57103.0,93675.0,47389.0,1.09,6.45,9666.0,5.36,10.59,2819.0,2802.0,3167.0,0.61,,
191,2021-01-15,Tennessee,47,663486,8233,303338.0,657550.0,264912.0,0.55,4.44,37800.0,3.88,9.63,38625.0,17360.0,2542.0,0.461,,
192,2021-01-15,Texas,48,2094606,32212,1160242.0,2105600.0,1003412.0,0.54,4.0,155660.0,3.46,7.26,116618.0,82927.0,2860.0,0.551,,
193,2021-01-15,Utah,49,320175,1475,128210.0,268175.0,114504.0,0.33,4.0,10534.0,3.57,8.36,12826.0,10995.0,3430.0,0.478,,
194,2021-01-15,Vermont,50,9734,163,32470.0,74000.0,28355.0,0.66,5.2,4100.0,4.54,11.86,2899.0,2238.0,3587.0,0.439,,
195,2021-01-15,Virginia,51,422634,5656,244234.0,852725.0,214732.0,0.33,2.86,28164.0,2.52,9.99,26398.0,17876.0,2094.0,0.286,,
196,2021-01-15,Washington,53,290288,3972,242606.0,696175.0,200682.0,0.41,3.19,31581.0,2.64,9.14,17368.0,15680.0,2059.0,0.348,,
197,2021-01-15,West Virginia,54,106649,1733,134207.0,205475.0,113034.0,1.18,7.49,21162.0,6.31,11.47,15547.0,10292.0,5743.0,0.653,,
198,2021-01-15,Wisconsin,55,563866,5771,169803.0,437900.0,151387.0,0.29,2.92,17108.0,2.6,7.52,19848.0,10850.0,1863.0,0.388,,
199,2021-01-15,Wyoming,56,48909,522,22745.0,58775.0,19931.0,0.48,3.93,2803.0,3.44,10.16,2969.0,2093.0,3616.0,0.387,,
200,2021-01-16,Alabama,1,420681,6119,,,,,,,,,,7498.0,1529.0,,,
201,2021-01-16,Alaska,2,51347,220,,,,,,,,,,4381.0,5989.0,,,
202,2021-01-16,Arizona,4,670234,11248,,,,,,,,,,18257.0,2508.0,,,
203,2021-01-16,Arkansas,5,270178,4293,,,,,,,,,,20865.0,6914.0,,,
204,2021-01-16,California,6,2975419,33393,,,,,,,,,,88381.0,2237.0,,,
205,2021-01-16,Colorado,8,375463,5440,,,,,,,,,,15580.0,2705.0,,,
206,2021-01-16,Connecticut,9,223422,6594,,,,,,,,,,11346.0,3182.0,,,
207,2021-01-16,Delaware,10,69372,1016,,,,,,,,,,1887.0,1938.0,,,
208,2021-01-16,Florida,12,1560178,24003,,,,,,,,,,75010.0,3492.0,,,
209,2021-01-16,Georgia,13,785048,11900,,,,,,,,,,20248.0,1907.0,,,
210,2021-01-16,Hawaii,15,24188,317,,,,,,,,,,4431.0,3130.0,,,
211,2021-01-16,Idaho,16,155357,1607,,,,,,,,,,3781.0,2116.0,,,
212,2021-01-16,Illinois,17,1067230,20021,,,,,,,,,,28158.0,2222.0,,,
213,2021-01-16,Indiana,18,590093,9287,,,,,,,,,,21765.0,3233.0,,,
214,2021-01-16,Iowa,19,304748,4321,,,,,,,,,,7071.0,2241.0,,,
215,2021-01-16,Kansas,20,259226,3502,,,,,,,,,,6169.0,2118.0,,,
216,2021-01-16,Kentucky,21,327538,3420,,,,,,,,,,13239.0,2963.0,,,
217,2021-01-16,Louisiana,22,364853,8080,,,,,,,,,,17400.0,3743.0,,,
218,2021-01-16,Maine,23,33219,507,,,,,,,,,,2349.0,1747.0,,,
219,2021-01-16,Maryland,24,324203,6541,,,,,,,,,,15424.0,2551.0,,,
220,2021-01-16,Massachusetts,25,465726,13583,,,,,,,,,,17130.0,2485.0,,,
221,2021-01-16,Michigan,26,579669,14658,,,,,,,,,,41587.0,4164.0,,,
222,2021-01-16,Minnesota,27,445115,5955,,,,,,,,,,12333.0,2187.0,,,
223,2021-01-16,Mississippi,28,250869,5481,,,,,,,,,,9274.0,3116.0,,,
224,2021-01-16,Missouri,29,472057,6644,,,,,,,,,,10029.0,1634.0,,,
225,2021-01-16,Montana,30,89056,1088,,,,,,,,,,2228.0,2085.0,,,
226,2021-01-16,Nebraska,31,181895,1904,,,,,,,,,,4970.0,2569.0,,,
227,2021-01-16,Nevada,32,260222,3764,,,,,,,,,,6703.0,2176.0,,,
228,2021-01-16,New Hampshire,33,55945,927,,,,,,,,,,3541.0,2604.0,,,
229,2021-01-16,New Jersey,34,622085,20414,,,,,,,,,,29199.0,3287.0,,,
230,2021-01-16,New Mexico,35,162893,2912,,,,,,,,,,7695.0,3670.0,,,
231,2021-01-16,New York,36,1229124,40376,,,,,,,,,,59662.0,3067.0,,,
232,2021-01-16,North Carolina,37,668165,8060,,,,,,,,,,28926.0,2758.0,,,
233,2021-01-16,North Dakota,38,95736,1403,,,,,,,,,,2370.0,3110.0,,,
234,2021-01-16,Ohio,39,821507,10135,,,,,,,,,,21926.0,1876.0,,,
235,2021-01-16,Oklahoma,40,351665,2952,,,,,,,,,,13809.0,3490.0,,,
236,2021-01-16,Oregon,41,132412,1800,,,,,,,,,,14809.0,3511.0,,,
237,2021-01-16,Pennsylvania,42,767074,19188,,,,,,,,,,32567.0,2544.0,,,
238,2021-01-16,Rhode Island,44,104443,2005,,,,,,,,,,2403.0,2268.0,,,
239,2021-01-16,South Carolina,45,382422,6108,,,,,,,,,,14274.0,2772.0,,,
240,2021-01-16,South Dakota,46,105278,1633,,,,,,,,,,2352.0,2659.0,,,
241,2021-01-16,Tennessee,47,668142,8276,,,,,,,,,,16050.0,2350.0,,,
242,2021-01-16,Texas,48,2112925,32581,,,,,,,,,,77429.0,2670.0,,,
243,2021-01-16,Utah,49,322252,1486,,,,,,,,,,10433.0,3254.0,,,
244,2021-01-16,Vermont,50,9915,163,,,,,,,,,,2185.0,3502.0,,,
245,2021-01-16,Virginia,51,429391,5706,,,,,,,,,,18573.0,2176.0,,,
246,2021-01-16,Washington,53,290896,3971,,,,,,,,,,16672.0,2189.0,,,
247,2021-01-16,West Virginia,54,108124,1761,,,,,,,,,,8872.0,4950.0,,,
248,2021-01-16,Wisconsin,55,566275,5906,,,,,,,,,,10868.0,1867.0,,,
249,2021-01-16,Wyoming,56,49068,522,,,,,,,,,,1902.0,3286.0,,,
250,2021-01-17,Alabama,1,422598,6120,,,,,,,,,,7509.0,1531.0,,,
251,2021-01-17,Alaska,2,51630,220,,,,,,,,,,4369.0,5972.0,,,
252,2021-01-17,Arizona,4,673882,11266,,,,,,,,,,18065.0,2482.0,,,
253,2021-01-17,Arkansas,5,271154,4311,,,,,,,,,,17892.0,5929.0,,,
254,2021-01-17,California,6,3006966,33593,,,,,,,,,,90079.0,2280.0,,,
255,2021-01-17,Colorado,8,376921,5454,,,,,,,,,,15367.0,2668.0,,,
256,2021-01-17,Connecticut,9,223422,6594,,,,,,,,,,11260.0,3158.0,,,
257,2021-01-17,Delaware,10,70294,1016,,,,,,,,,,2083.0,2139.0,,,
258,2021-01-17,Florida,12,1571271,24136,,,,,,,,,,76089.0,3543.0,,,
259,2021-01-17,Georgia,13,791322,11906,,,,,,,,,,20250.0,1907.0,,,
260,2021-01-17,Hawaii,15,24309,319,,,,,,,,,,4395.0,3104.0,,,
261,2021-01-17,Idaho,16,155617,1609,,,,,,,,,,3892.0,2178.0,,,
262,2021-01-17,Illinois,17,1071307,20052,,,,,,,,,,26902.0,2123.0,,,
263,2021-01-17,Indiana,18,593262,9310,,,,,,,,,,21131.0,3139.0,,,
264,2021-01-17,Iowa,19,305151,4323,,,,,,,,,,6856.0,2173.0,,,
265,2021-01-17,Kansas,20,259226,3502,,,,,,,,,,5968.0,2049.0,,,
266,2021-01-17,Kentucky,21,329816,3428,,,,,,,,,,12656.0,2833.0,,,
267,2021-01-17,Louisiana,22,368980,8203,,,,,,,,,,16802.0,3614.0,,,
268,2021-01-17,Maine,23,33559,511,,,,,,,,,,2522.0,1876.0,,,
269,2021-01-17,Maryland,24,326648,6567,,,,,,,,,,14984.0,2478.0,,,
270,2021-01-17,Massachusetts,25,470140,13652,,,,,,,,,,16789.0,2436.0,,,
271,2021-01-17,Michigan,26,579767,14658,,,,,,,,,,39240.0,3929.0,,,
272,2021-01-17,Minnesota,27,446448,5995,,,,,,,,,,12531.0,2222.0,,,
273,2021-01-17,Mississippi,28,252475,5521,,,,,,,,,,8881.0,2984.0,,,
274,2021-01-17,Missouri,29,473268,6647,,,,,,,,,,10313.0,1680.0,,,
275,2021-01-17,Montana,30,89393,1092,,,,,,,,,,2109.0,1973.0,,,
276,2021-01-17,Nebraska,31,182914,1905,,,,,,,,,,4601.0,2379.0,,,
277,2021-01-17,Nevada,32,261847,3784,,,,,,,,,,6321.0,2052.0,,,
278,2021-01-17,New Hampshire,33,56864,933,,,,,,,,,,3285.0,2416.0,,,
279,2021-01-17,New Jersey,34,627221,20439,,,,,,,,,,27513.0,3098.0,,,
280,2021-01-17,New Mexico,35,163637,2934,,,,,,,,,,8098.0,3862.0,,,
281,2021-01-17,New York,36,1242818,40570,,,,,,,,,,59872.0,3078.0,,,
282,2021-01-17,North Carolina,37,674771,8125,,,,,,,,,,28038.0,2673.0,,,
283,2021-01-17,North Dakota,38,95886,1406,,,,,,,,,,2406.0,3157.0,,,
284,2021-01-17,Ohio,39,826754,10200,,,,,,,,,,22373.0,1914.0,,,
285,2021-01-17,Oklahoma,40,354979,2987,,,,,,,,,,12982.0,3281.0,,,
286,2021-01-17,Oregon,41,133205,1801,,,,,,,,,,15386.0,3648.0,,,
287,2021-01-17,Pennsylvania,42,772747,19310,,,,,,,,,,30867.0,2411.0,,,
288,2021-01-17,Rhode Island,44,104443,2005,,,,,,,,,,2249.0,2123.0,,,
289,2021-01-17,South Carolina,45,388184,6237,,,,,,,,,,14686.0,2852.0,,,
290,2021-01-17,South Dakota,46,105544,1656,,,,,,,,,,2082.0,2353.0,,,
291,2021-01-17,Tennessee,47,672292,8312,,,,,,,,,,15264.0,2235.0,,,
292,2021-01-17,Texas,48,2125391,32747,,,,,,,,,,74131.0,2557.0,,,
293,2021-01-17,Utah,49,323837,1493,,,,,,,,,,10096.0,3149.0,,,
294,2021-01-17,Vermont,50,10057,163,,,,,,,,,,2154.0,3452.0,,,
295,2021-01-17,Virginia,51,439305,5729,,,,,,,,,,18991.0,2225.0,,,
296,2021-01-17,Washington,53,293296,3971,,,,,,,,,,17267.0,2268.0,,,
297,2021-01-17,West Virginia,54,108821,1776,,,,,,,,,,8020.0,4475.0,,,
298,2021-01-17,Wisconsin,55,568166,5907,,,,,,,,,,10880.0,1869.0,,,
299,2021-01-17,Wyoming,56,49363,522,,,,,,,,,,1787.0,3088.0,,,
300,2021-01-18,Alabama,1,424028,6121,,,,,,,,,,7517.0,1533.0,,,
301,2021-01-18,Alaska,2,51785,220,,,,,,,,,,4362.0,5963.0,,,
302,2021-01-18,Arizona,4,679282,11265,,,,,,,,,,17937.0,2464.0,,,
303,2021-01-18,Arkansas,5,272263,4343,,,,,,,,,,15910.0,5272.0,,,
304,2021-01-18,California,6,3032359,33742,,,,,,,,,,91210.0,2308.0,,,
305,2021-01-18,Colorado,8,378311,5462,,,,,,,,,,15225.0,2644.0,,,
306,2021-01-18,Connecticut,9,230125,6670,,,,,,,,,,11202.0,3142.0,,,
307,2021-01-18,Delaware,10,70910,1016,,,,,,,,,,2213.0,2273.0,,,
308,2021-01-18,Florida,12,1579273,24273,,,,,,,,,,76807.0,3576.0,,,
309,2021-01-18,Georgia,13,796307,11967,,,,,,,,,,20251.0,1907.0,,,
310,2021-01-18,Hawaii,15,24424,319,,,,,,,,,,4370.0,3086.0,,,
311,2021-01-18,Idaho,16,155641,1609,,,,,,,,,,3966.0,2219.0,,,
312,2021-01-18,Illinois,17,1074719,20119,,,,,,,,,,26064.0,2057.0,,,
313,2021-01-18,Indiana,18,595760,9340,,,,,,,,,,20708.0,3076.0,,,
314,2021-01-18,Iowa,19,306082,4324,,,,,,,,,,6712.0,2127.0,,,
315,2021-01-18,Kansas,20,262519,3525,,,,,,,,,,5834.0,2003.0,,,
316,2021-01-18,Kentucky,21,331982,3462,,,,,,,,,,12267.0,2746.0,,,
317,2021-01-18,Louisiana,22,369951,8253,,,,,,,,,,16402.0,3528.0,,,
318,2021-01-18,Maine,23,33876,514,,,,,,,,,,2637.0,1962.0,,,
319,2021-01-18,Maryland,24,328417,6596,,,,,,,,,,14690.0,2430.0,,,
320,2021-01-18,Massachusetts,25,473441,13705,,,,,,,,,,16562.0,2403.0,,,
321,2021-01-18,Michigan,26,583202,14677,,,,,,,,,,37676.0,3773.0,,,
322,2021-01-18,Minnesota,27,447417,6007,,,,,,,,,,12662.0,2245.0,,,
323,2021-01-18,Mississippi,28,253932,5524,,,,,,,,,,8620.0,2896.0,,,
324,2021-01-18,Missouri,29,474403,6655,,,,,,,,,,10503.0,1711.0,,,
325,2021-01-18,Montana,30,89584,1093,,,,,,,,,,2030.0,1899.0,,,
326,2021-01-18,Nebraska,31,183228,1908,,,,,,,,,,4354.0,2251.0,,,
327,2021-01-18,Nevada,32,262867,3784,,,,,,,,,,6066.0,1969.0,,,
328,2021-01-18,New Hampshire,33,57864,933,,,,,,,,,,3114.0,2290.0,,,
329,2021-01-18,New Jersey,34,631074,20458,,,,,,,,,,26389.0,2971.0,,,
330,2021-01-18,New Mexico,35,164263,2960,,,,,,,,,,8367.0,3990.0,,,
331,2021-01-18,New York,36,1256228,40753,,,,,,,,,,60012.0,3085.0,,,
332,2021-01-18,North Carolina,37,674508,8131,,,,,,,,,,27447.0,2617.0,,,
333,2021-01-18,North Dakota,38,95956,1406,,,,,,,,,,2430.0,3189.0,,,
334,2021-01-18,Ohio,39,831066,10281,,,,,,,,,,22672.0,1940.0,,,
335,2021-01-18,Oklahoma,40,356816,2994,,,,,,,,,,12430.0,3141.0,,,
336,2021-01-18,Oregon,41,133851,1811,,,,,,,,,,15771.0,3739.0,,,
337,2021-01-18,Pennsylvania,42,776490,19390,,,,,,,,,,29734.0,2323.0,,,
338,2021-01-18,Rhode Island,44,104443,2005,,,,,,,,,,2147.0,2027.0,,,
339,2021-01-18,South Carolina,45,391464,6248,,,,,,,,,,14961.0,2906.0,,,
340,2021-01-18,South Dakota,46,105659,1667,,,,,,,,,,1902.0,2150.0,,,
341,2021-01-18,Tennessee,47,674915,8350,,,,,,,,,,14740.0,2158.0,,,
342,2021-01-18,Texas,48,2136595,32858,,,,,,,,,,71932.0,2481.0,,,
343,2021-01-18,Utah,49,324919,1500,,,,,,,,,,9872.0,3079.0,,,
344,2021-01-18,Vermont,50,10220,163,,,,,,,,,,2133.0,3418.0,,,
345,2021-01-18,Virginia,51,446550,5739,,,,,,,,,,19270.0,2258.0,,,
346,2021-01-18,Washington,53,293739,3974,,,,,,,,,,17664.0,2320.0,,,
347,2021-01-18,West Virginia,54,109809,1784,,,,,,,,,,7452.0,4158.0,,,
348,2021-01-18,Wisconsin,55,569335,5930,,,,,,,,,,10887.0,1870.0,,,
349,2021-01-18,Wyoming,56,49708,522,,,,,,,,,,1710.0,2955.0,,,
350,2021-01-19,Alabama,1,426543,6126,130795.0,444650.0,114319.0,0.33,2.67,16346.0,2.33,9.07,,7523.0,1534.0,0.294,,
351,2021-01-19,Alaska,2,51914,221,66331.0,150450.0,55434.0,1.48,9.07,10802.0,7.58,20.57,,4356.0,5955.0,0.441,,
352,2021-01-19,Arizona,4,686028,11266,266276.0,571725.0,235331.0,0.42,3.66,30892.0,3.23,7.85,,17846.0,2452.0,0.466,,
353,2021-01-19,Arkansas,5,273594,4386,142337.0,297800.0,118763.0,0.72,4.72,21734.0,3.94,9.87,,14494.0,4803.0,0.478,,
354,2021-01-19,California,6,3071465,34390,1460430.0,3548575.0,1195969.0,0.66,3.7,260838.0,3.03,8.98,,92018.0,2329.0,0.412,,
355,2021-01-19,Colorado,8,379999,5473,330292.0,531775.0,278639.0,0.87,5.74,49897.0,4.84,9.23,,15123.0,2626.0,0.621,,
356,2021-01-19,Connecticut,9,232219,6682,229524.0,328775.0,201664.0,0.65,6.44,23150.0,5.66,9.22,,11161.0,3130.0,0.698,,
357,2021-01-19,Delaware,10,71311,1021,42557.0,91250.0,35679.0,0.7,4.37,6768.0,3.66,9.37,,2307.0,2369.0,0.466,,
358,2021-01-19,Florida,12,1589089,24435,1174685.0,2069175.0,1068787.0,0.48,5.47,103173.0,4.98,9.63,,77321.0,3600.0,0.568,,
359,2021-01-19,Georgia,13,804508,12179,312336.0,1011200.0,278151.0,0.27,2.94,28907.0,2.62,9.52,,20252.0,1907.0,0.309,,
360,2021-01-19,Hawaii,15,24483,321,63954.0,154150.0,52635.0,0.8,4.52,11319.0,3.72,10.89,,4353.0,3074.0,0.415,,
361,2021-01-19,Idaho,16,157069,1639,63975.0,160075.0,53609.0,0.57,3.58,10165.0,3.0,8.96,,4019.0,2249.0,0.4,,
362,2021-01-19,Illinois,17,1079307,20154,525261.0,1011225.0,414362.0,0.82,4.15,104533.0,3.27,7.98,,25465.0,2010.0,0.519,,
363,2021-01-19,Indiana,18,598494,9466,334686.0,642425.0,283779.0,0.76,4.97,50862.0,4.22,9.54,,20406.0,3031.0,0.521,,
364,2021-01-19,Iowa,19,307302,4332,144955.0,269000.0,130042.0,0.4,4.59,12629.0,4.12,8.53,,6609.0,2095.0,0.539,,
365,2021-01-19,Kansas,20,262727,3526,118434.0,263175.0,101824.0,0.54,4.07,15602.0,3.5,9.03,,5738.0,1970.0,0.45,,
366,2021-01-19,Kentucky,21,334347,3489,216039.0,337450.0,201688.0,0.29,4.84,12911.0,4.51,7.55,,11989.0,2683.0,0.64,,
367,2021-01-19,Louisiana,22,372089,8324,255591.0,370175.0,221109.0,0.73,5.5,33967.0,4.76,7.96,,16117.0,3467.0,0.69,,
368,2021-01-19,Maine,23,34262,519,73978.0,136875.0,62716.0,0.75,5.5,10018.0,4.67,10.18,,2719.0,2023.0,0.54,,
369,2021-01-19,Maryland,24,330390,6650,247597.0,565125.0,225456.0,0.36,4.1,21794.0,3.73,9.35,,14481.0,2395.0,0.438,,
370,2021-01-19,Massachusetts,25,476526,13749,318877.0,669325.0,277612.0,0.6,4.63,41053.0,4.03,9.71,,16399.0,2379.0,0.476,,
371,2021-01-19,Michigan,26,585548,14724,483592.0,773750.0,417228.0,0.63,4.84,62780.0,4.18,7.75,,36558.0,3661.0,0.625,,
372,2021-01-19,Minnesota,27,448336,6013,251535.0,519600.0,209118.0,0.75,4.46,42116.0,3.71,9.21,,12756.0,2262.0,0.484,,
373,2021-01-19,Mississippi,28,255125,5574,113572.0,233550.0,103946.0,0.32,3.82,9545.0,3.49,7.85,,8433.0,2834.0,0.486,,
374,2021-01-19,Missouri,29,477420,6672,236254.0,528800.0,189793.0,0.74,3.85,45368.0,3.09,8.62,,10639.0,1733.0,0.447,,
375,2021-01-19,Montana,30,89952,1093,55893.0,98500.0,47209.0,0.81,5.23,8671.0,4.42,9.22,,1973.0,1846.0,0.567,,
376,2021-01-19,Nebraska,31,183687,1914,103689.0,211500.0,89054.0,0.72,5.36,13860.0,4.6,10.93,,4179.0,2160.0,0.49,,
377,2021-01-19,Nevada,32,264223,3794,102840.0,211750.0,85391.0,0.54,3.34,16665.0,2.77,6.87,,5884.0,1910.0,0.486,,
378,2021-01-19,New Hampshire,33,58709,938,71556.0,127225.0,64402.0,0.52,5.26,7120.0,4.74,9.36,,2992.0,2200.0,0.562,,
379,2021-01-19,New Jersey,34,635701,20512,400148.0,658800.0,354653.0,0.49,4.51,43879.0,3.99,7.42,,25586.0,2881.0,0.607,,
380,2021-01-19,New Mexico,35,164954,2977,138150.0,204750.0,112450.0,1.11,6.59,23236.0,5.36,9.76,,8559.0,4082.0,0.675,,
381,2021-01-19,New York,36,1268949,40933,1000319.0,1884325.0,884908.0,0.53,5.14,102187.0,4.55,9.69,,60112.0,3090.0,0.531,,
382,2021-01-19,North Carolina,37,683971,8196,400779.0,999650.0,346533.0,0.51,3.82,54012.0,3.3,9.53,,27024.0,2577.0,0.401,,
383,2021-01-19,North Dakota,38,96093,1408,56608.0,68675.0,47616.0,1.13,7.43,8641.0,6.25,9.01,,2447.0,3211.0,0.824,,
384,2021-01-19,Ohio,39,836055,10336,472084.0,968250.0,444812.0,0.23,4.04,27139.0,3.81,8.28,,22885.0,1958.0,0.488,,
385,2021-01-19,Oklahoma,40,358374,3037,242093.0,424000.0,209687.0,0.78,6.12,30919.0,5.3,10.72,,12036.0,3042.0,0.571,,
386,2021-01-19,Oregon,41,134468,1816,216928.0,335075.0,192550.0,0.57,5.14,23866.0,4.57,7.94,,16045.0,3804.0,0.647,,
387,2021-01-19,Pennsylvania,42,783355,19467,544416.0,1075350.0,464339.0,0.62,4.25,79526.0,3.63,8.4,,28924.0,2259.0,0.506,,
388,2021-01-19,Rhode Island,44,107066,2045,54081.0,108425.0,44164.0,0.93,5.11,9902.0,4.17,10.23,,2073.0,1957.0,0.499,,
389,2021-01-19,South Carolina,45,394318,6259,187175.0,350550.0,155548.0,0.59,3.64,30243.0,3.02,6.81,,15157.0,2944.0,0.534,,
390,2021-01-19,South Dakota,46,105786,1667,61113.0,93675.0,51288.0,1.11,6.91,9777.0,5.8,10.59,,1774.0,2005.0,0.652,,
391,2021-01-19,Tennessee,47,677425,8391,351813.0,657550.0,302260.0,0.72,5.15,48867.0,4.43,9.63,,14365.0,2103.0,0.535,,
392,2021-01-19,Texas,48,2158462,33176,1403989.0,2105600.0,1222952.0,0.62,4.84,179801.0,4.22,7.26,,70361.0,2427.0,0.667,,
393,2021-01-19,Utah,49,326221,1507,163205.0,268175.0,144056.0,0.48,5.09,15367.0,4.49,8.36,,9711.0,3029.0,0.609,,
394,2021-01-19,Vermont,50,10321,163,40581.0,74000.0,34427.0,0.98,6.5,6114.0,5.52,11.86,,2118.0,3394.0,0.548,,
395,2021-01-19,Virginia,51,451076,5798,326894.0,852725.0,290146.0,0.41,3.83,35239.0,3.4,9.99,,19470.0,2281.0,0.383,,
396,2021-01-19,Washington,53,296519,4020,321200.0,696175.0,265507.0,0.59,4.22,45237.0,3.49,9.14,,17948.0,2357.0,0.461,,
397,2021-01-19,West Virginia,54,110820,1815,152657.0,205475.0,128923.0,1.32,8.52,23723.0,7.19,11.47,,7047.0,3932.0,0.743,,
398,2021-01-19,Wisconsin,55,571268,5974,213498.0,437900.0,188144.0,0.41,3.67,23641.0,3.23,7.52,,10892.0,1871.0,0.488,,
399,2021-01-19,Wyoming,56,49922,550,28057.0,58775.0,24788.0,0.56,4.85,3242.0,4.28,10.16,,1656.0,2861.0,0.477,,
400,2021-01-20,Alabama,1,429655,6283,139200.0,483275.0,121113.0,0.37,2.84,17956.0,2.47,9.86,8405.0,7880.0,1607.0,0.288,,
401,2021-01-20,Alaska,2,52081,244,68293.0,150350.0,56911.0,1.54,9.34,11283.0,7.78,20.55,1962.0,4230.0,5782.0,0.454,,
402,2021-01-20,Arizona,4,693706,11564,281887.0,752250.0,246960.0,0.48,3.87,34788.0,3.39,10.33,15611.0,18163.0,2495.0,0.375,,
403,2021-01-20,Arkansas,5,276114,4441,173312.0,334825.0,144792.0,0.88,5.74,26541.0,4.8,11.09,30975.0,11208.0,3714.0,0.518,,
404,2021-01-20,California,6,3090794,35001,1532329.0,4169450.0,1255311.0,0.69,3.88,273276.0,3.18,10.55,71899.0,91549.0,2317.0,0.368,,
405,2021-01-20,Colorado,8,381414,5509,340438.0,631400.0,287174.0,0.89,5.91,51460.0,4.99,10.96,10146.0,14396.0,2500.0,0.539,,
406,2021-01-20,Connecticut,9,234134,6726,243140.0,430375.0,213145.0,0.7,6.82,25018.0,5.98,12.07,13616.0,11609.0,3256.0,0.565,,
407,2021-01-20,Delaware,10,71775,1026,45640.0,100375.0,38610.0,0.71,4.69,6919.0,3.97,10.31,3083.0,2461.0,2527.0,0.455,,
408,2021-01-20,Florida,12,1601003,24577,1239975.0,2545050.0,1125338.0,0.52,5.77,111763.0,5.24,11.85,65290.0,76368.0,3556.0,0.487,,
409,2021-01-20,Georgia,13,812454,12373,397048.0,1077375.0,356010.0,0.33,3.74,35029.0,3.35,10.15,84712.0,28327.0,2668.0,0.369,,
410,2021-01-20,Hawaii,15,24551,322,71944.0,154150.0,58111.0,0.98,5.08,13833.0,4.1,10.89,7990.0,5048.0,3565.0,0.467,,
411,2021-01-20,Idaho,16,157745,1637,69267.0,166850.0,58328.0,0.6,3.88,10738.0,3.26,9.34,5292.0,4342.0,2430.0,0.415,,
412,2021-01-20,Illinois,17,1084134,20285,539926.0,1094000.0,425824.0,0.85,4.26,107651.0,3.36,8.63,14665.0,24867.0,1962.0,0.494,,
413,2021-01-20,Indiana,18,601380,9529,356385.0,741025.0,297720.0,0.87,5.29,58616.0,4.42,11.01,21699.0,20722.0,3078.0,0.481,,
414,2021-01-20,Iowa,19,308787,4394,149850.0,291075.0,133528.0,0.44,4.75,13995.0,4.23,9.23,4895.0,6351.0,2013.0,0.515,,
415,2021-01-20,Kansas,20,266251,3584,122705.0,265600.0,105679.0,0.55,4.21,16013.0,3.63,9.12,4271.0,5294.0,1817.0,0.462,,
416,2021-01-20,Kentucky,21,337788,3540,223946.0,444325.0,208664.0,0.31,5.01,13829.0,4.67,9.95,7907.0,11644.0,2606.0,0.504,,
417,2021-01-20,Louisiana,22,374582,8383,264400.0,485625.0,228831.0,0.75,5.69,35049.0,4.92,10.45,8809.0,15459.0,3325.0,0.544,,
418,2021-01-20,Maine,23,34963,530,76167.0,155800.0,64260.0,0.79,5.67,10661.0,4.78,11.59,2189.0,2703.0,2011.0,0.489,,
419,2021-01-20,Maryland,24,332558,6689,258146.0,628800.0,233443.0,0.4,4.27,24355.0,3.86,10.4,10549.0,11441.0,1892.0,0.411,,
420,2021-01-20,Massachusetts,25,481040,13829,330490.0,737550.0,288209.0,0.61,4.79,42062.0,4.18,10.7,11613.0,16150.0,2343.0,0.448,,
421,2021-01-20,Michigan,26,587963,14759,508607.0,1031100.0,434402.0,0.71,5.09,70535.0,4.35,10.32,25015.0,31013.0,3105.0,0.493,,
422,2021-01-20,Minnesota,27,449560,6047,252548.0,595775.0,209862.0,0.75,4.48,42384.0,3.72,10.56,1013.0,12456.0,2209.0,0.424,,
423,2021-01-20,Mississippi,28,256827,5638,122586.0,307950.0,112525.0,0.34,4.12,9979.0,3.78,10.35,9014.0,8757.0,2942.0,0.398,,
424,2021-01-20,Missouri,29,479480,6868,244476.0,572125.0,193867.0,0.8,3.98,49330.0,3.16,9.32,8222.0,11813.0,1925.0,0.427,,
425,2021-01-20,Montana,30,90349,1094,57220.0,111625.0,48086.0,0.85,5.35,9121.0,4.5,10.44,1327.0,1880.0,1759.0,0.513,,
426,2021-01-20,Nebraska,31,185656,1936,106283.0,237500.0,91040.0,0.75,5.49,14463.0,4.71,12.28,2594.0,3798.0,1963.0,0.448,,
427,2021-01-20,Nevada,32,265228,3869,107133.0,276775.0,89110.0,0.56,3.48,17209.0,2.89,8.99,4293.0,6497.0,2109.0,0.387,,
428,2021-01-20,New Hampshire,33,59437,950,75418.0,145400.0,67366.0,0.59,5.55,8013.0,4.95,10.69,3862.0,2886.0,2123.0,0.519,,
